Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Source_Sheet,Habitat_Source_File,TaxonCode,Previously_Obs,Month,Month_Name,Day,Start_Time_Min,End_Time_Min,Observation_Duration_Min
NACE,PISC,NACE 1,NACE-0519,Forest,2018,2018-06-23,06:16:00,06:26:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,RBWO,False,False,24.0,82.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,NACE,Forest,84865.0,,6,June,23,376,386,10
NACE,PISC,NACE 1,NACE-0519,Forest,2018,2018-06-23,06:16:00,06:26:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,24.0,82.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,NACE,Forest,94228.0,,6,June,23,376,386,10
NACE,PISC,NACE 1,NACE-0519,Forest,2018,2018-06-23,06:16:00,06:26:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,24.0,82.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,NACE,Forest,94228.0,,6,June,23,376,386,10
NACE,PISC,NACE 1,NACE-0519,Forest,2018,2018-06-23,06:16:00,06:26:00,Kimberly Serno,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,MODO,False,False,24.0,82.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,NACE,Forest,82737.0,,6,June,23,376,386,10
NACE,PISC,NACE 1,NACE-0519,Forest,2018,2018-06-23,06:16:00,06:26:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,24.0,82.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,NACE,Forest,88350.0,,6,June,23,376,386,10
NACE,PISC,NACE 1,NACE-0519,Forest,2018,2018-06-23,06:16:00,06:26:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,24.0,82.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,NACE,Forest,88350.0,,6,June,23,376,386,10
NACE,PISC,NACE 1,NACE-0519,Forest,2018,2018-06-23,06:16:00,06:26:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,REVI,False,False,24.0,82.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,NACE,Forest,93587.0,,6,June,23,376,386,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,GCFL,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,85791.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,94228.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,94228.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,94228.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,RBWO,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,84865.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,NOPA,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,890949.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,94228.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,266957.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,85824.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,266957.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,AMCR,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,87106.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Common Yellowthroat,Geothlypis trichas,178944.0,COYE,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,92708.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,88350.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,88350.0,,6,June,23,348,358,10
NACE,PISC,NACE 1,NACE-0491,Forest,2018,2018-06-23,05:48:00,05:58:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,265876.0,,6,June,23,348,358,10
NACE,PISC,NACE 2,NACE-0619,Forest,2018,2018-06-23,06:53:00,07:03:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,EAWP,False,True,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,85846.0,,6,June,23,413,423,10
NACE,PISC,NACE 2,NACE-0619,Forest,2018,2018-06-23,06:53:00,07:03:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,WOTH,True,True,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,87156.0,,6,June,23,413,423,10
NACE,PISC,NACE 2,NACE-0619,Forest,2018,2018-06-23,06:53:00,07:03:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,REVI,False,False,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,93587.0,,6,June,23,413,423,10
NACE,PISC,NACE 2,NACE-0619,Forest,2018,2018-06-23,06:53:00,07:03:00,Brian Swimelar,2,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,RBWO,False,False,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,84865.0,,6,June,23,413,423,10
NACE,PISC,NACE 2,NACE-0619,Forest,2018,2018-06-23,06:53:00,07:03:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,266957.0,,6,June,23,413,423,10
NACE,PISC,NACE 2,NACE-0619,Forest,2018,2018-06-23,06:53:00,07:03:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,DOWO,False,True,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,84936.0,,6,June,23,413,423,10
NACE,PISC,NACE 2,NACE-0619,Forest,2018,2018-06-23,06:53:00,07:03:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,85824.0,,6,June,23,413,423,10
NACE,PISC,NACE 2,NACE-0619,Forest,2018,2018-06-23,06:53:00,07:03:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,85824.0,,6,June,23,413,423,10
NACE,PISC,NACE 2,NACE-0619,Forest,2018,2018-06-23,06:53:00,07:03:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,RBWO,False,False,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,84865.0,,6,June,23,413,423,10
NACE,PISC,NACE 2,NACE-0649,Forest,2018,2018-06-23,06:16:00,06:26:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,White-eyed Vireo,Vireo griseus,178991.0,WEVI,False,False,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,93552.0,,6,June,23,376,386,10
NACE,PISC,NACE 2,NACE-0649,Forest,2018,2018-06-23,06:16:00,06:26:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,EATO,False,True,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,83803.0,,6,June,23,376,386,10
NACE,PISC,NACE 2,NACE-0649,Forest,2018,2018-06-23,06:16:00,06:26:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,266957.0,,6,June,23,376,386,10
NACE,PISC,NACE 2,NACE-0649,Forest,2018,2018-06-23,06:16:00,06:26:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,94257.0,,6,June,23,376,386,10
NACE,PISC,NACE 2,NACE-0649,Forest,2018,2018-06-23,06:16:00,06:26:00,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,94228.0,,6,June,23,376,386,10
NACE,PISC,NACE 2,NACE-0649,Forest,2018,2018-06-23,06:16:00,06:26:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,94228.0,,6,June,23,376,386,10
NACE,PISC,NACE 2,NACE-0649,Forest,2018,2018-06-23,06:16:00,06:26:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,94228.0,,6,June,23,376,386,10
NACE,PISC,NACE 2,NACE-0649,Forest,2018,2018-06-23,06:16:00,06:26:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,85824.0,,6,June,23,376,386,10
NACE,PISC,NACE 2,NACE-0623,Forest,2018,2018-06-23,07:37:00,07:47:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,REVI,False,False,25.0,77.5999984741211,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,93587.0,,6,June,23,457,467,10
NACE,PISC,NACE 2,NACE-0623,Forest,2018,2018-06-23,07:37:00,07:47:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,OVEN,False,False,25.0,77.5999984741211,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,92689.0,,6,June,23,457,467,10
NACE,PISC,NACE 2,NACE-0623,Forest,2018,2018-06-23,07:37:00,07:47:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,WBNU,False,False,25.0,77.5999984741211,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,90935.0,,6,June,23,457,467,10
NACE,PISC,NACE 2,NACE-0623,Forest,2018,2018-06-23,07:37:00,07:47:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Worm-eating Warbler,Helmitheros vermivorus,178850.0,WEWA,True,True,25.0,77.5999984741211,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,91019.0,,6,June,23,457,467,10
NACE,PISC,NACE 2,NACE-0623,Forest,2018,2018-06-23,07:37:00,07:47:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,25.0,77.5999984741211,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,94228.0,,6,June,23,457,467,10
NACE,PISC,NACE 2,NACE-0623,Forest,2018,2018-06-23,07:37:00,07:47:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,25.0,77.5999984741211,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,265876.0,,6,June,23,457,467,10
NACE,PISC,NACE 2,NACE-0623,Forest,2018,2018-06-23,07:37:00,07:47:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,YBCU,False,False,25.0,77.5999984741211,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,89102.0,,6,June,23,457,467,10
NACE,PISC,NACE 2,NACE-0623,Forest,2018,2018-06-23,07:37:00,07:47:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,25.0,77.5999984741211,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,266957.0,,6,June,23,457,467,10
NACE,PISC,NACE 2,NACE-0621,Forest,2018,2018-06-23,07:13:00,07:23:00,Brian Swimelar,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,25.0,72.5,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,NACE,Forest,85824.0,,6,June,23,433,443,10
NACE,PISC,NACE 2,NACE-0621,Forest,2018,2018-06-23,07:13:00,07:23:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,REVI,False,False,25.0,72.5,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,NACE,Forest,93587.0,,6,June,23,433,443,10
NACE,PISC,NACE 2,NACE-0621,Forest,2018,2018-06-23,07:13:00,07:23:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,25.0,72.5,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,NACE,Forest,85824.0,,6,June,23,433,443,10
NACE,PISC,NACE 2,NACE-0621,Forest,2018,2018-06-23,07:13:00,07:23:00,Brian Swimelar,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,25.0,72.5,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,NACE,Forest,88350.0,,6,June,23,433,443,10
NACE,PISC,NACE 2,NACE-0621,Forest,2018,2018-06-23,07:13:00,07:23:00,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,25.0,72.5,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,NACE,Forest,266957.0,,6,June,23,433,443,10
NACE,PISC,NACE 2,NACE-0621,Forest,2018,2018-06-23,07:13:00,07:23:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,25.0,72.5,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,NACE,Forest,266957.0,,6,June,23,433,443,10
NACE,PISC,NACE 2,NACE-0621,Forest,2018,2018-06-23,07:13:00,07:23:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,25.0,72.5,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,NACE,Forest,94228.0,,6,June,23,433,443,10
NACE,PISC,NACE 2,NACE-0621,Forest,2018,2018-06-23,07:13:00,07:23:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,NOPA,False,False,25.0,72.5,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,NACE,Forest,890949.0,,6,June,23,433,443,10
NACE,PISC,NACE 2,NACE-0621,Forest,2018,2018-06-23,07:13:00,07:23:00,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,25.0,72.5,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,NACE,Forest,94228.0,,6,June,23,433,443,10
NACE,PISC,NACE 2,NACE-0621,Forest,2018,2018-06-23,07:13:00,07:23:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,NOPA,False,False,25.0,72.5,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,NACE,Forest,890949.0,,6,June,23,433,443,10
NACE,PISC,NACE 2,NACE-0453,Forest,2018,2018-06-23,08:54:00,09:04:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,20.1000003814697,68.8000030517578,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,94228.0,,6,June,23,534,544,10
NACE,PISC,NACE 2,NACE-0453,Forest,2018,2018-06-23,08:54:00,09:04:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Yellow Warbler,Setophaga petechia,950039.0,YEWA,False,False,20.1000003814697,68.8000030517578,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,773778.0,,6,June,23,534,544,10
NACE,PISC,NACE 2,NACE-0453,Forest,2018,2018-06-23,08:54:00,09:04:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,YBCU,False,False,20.1000003814697,68.8000030517578,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,True,NACE,Forest,89102.0,,6,June,23,534,544,10
NACE,PISC,NACE 2,NACE-0453,Forest,2018,2018-06-23,08:54:00,09:04:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,WOTH,True,True,20.1000003814697,68.8000030517578,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,NACE,Forest,87156.0,,6,June,23,534,544,10
